pct_mouse_click	total_load_time	mouse_move_total_rel_distance	session_start	session_id	ack	screen_width	pct_click	browser_name	pct_mouse_move	pct_click_product_info	pct_scroll_move_duration	pct_scrandom	session_duration	page_activity_duration	pct_rage_click	scroll_move_total_rel_distance	user_id	screen_height	pct_input	pct_doubleclick	product_ean	pct_scroll_move	pct_wild_mouse	wild_mouse_duration
10.21762	7.66567	7.38591	2021-03-06 11:19:16	1055854	1.00000	1024	11.43643	edge	11.18999	55.22447	8.07524	73.23914	126.08827	4.44392	29.76251	11.55246	1725	higher	0.18419	11.75495	9054934456588	63.74511	61.17998	7.93533
8.11727	2.03757	7.06131	2020-10-30 16:38:25	1352074	0.00000	1920	9.74855	mobile	6.67935	46.78627	9.56351	61.00630	127.41573	8.17360	35.77382	5.16592	1390	lower	2.21194	5.95611	4952219147617	62.60900	43.59562	10.90553
10.77557	1.08563	8.31240	2019-10-14 18:57:34	1284748	1.00000	lower	11.02345	edge	11.25382	49.59366	8.53946	46.32179	147.81907	5.17509	48.69789	10.02835	1336	768	0.10748	10.48543	1159846420172	59.74585	62.46274	6.60022
6.76551	0.44459	8.16019	2019-10-10 23:40:14	1128104	1.00000	higher	5.24452	safari	8.63393	59.89539	8.28417	51.00683	216.14524	6.86583	19.06222	8.12373	25	768	0.33869	4.73641	8696671914528	38.90367	52.64887	8.83510
8.65185	0.34527	8.88181	2022-11-02 08:35:43	850412	1.00000	1024	8.71434	edge	8.43952	34.15806	6.38190	25.57994	47.63061	7.31994		8.52166	1874	1080	0.12601	7.78758	1242980832908	53.06527	41.12696	4.96970
6.70462	2.34437	6.54238	2020-02-16 21:26:03	126339	1.00000	1280	4.80393	chrome	10.97448	47.41158	5.04713	34.72462	185.28248	11.23008	37.38396	10.32041	1105	600	0.99115	5.32842	4736560712034	60.04251	61.36329	10.04070
6.72099	5.15649	6.20278	2021-07-11 05:42:16	549774	0.00000	1024	6.45198	edge	7.05194	55.00193	7.13888	36.91379	183.38192	8.18869	26.23558	6.23278	1848	1024	14.65559	5.99220	4726081496469	38.41858	64.23194	12.80159
7.25672	4.09506	5.87420	2020-08-09 19:35:44	784659	0.00000	1366	6.97238	edge	5.31556	63.64098	7.70614	19.75736	226.39429	6.37376	69.61721	9.26206	1035	768	0.08693	13.19622	5120524183401	37.68029	60.66329	5.94536
8.22546	2.02898	8.26542	2021-04-13 13:52:26	660245	0.00000	1280	7.69643	chrome	7.06362	47.65606	8.86431	63.78566	35.08851	9.11244	38.23552	5.14840	2345	1080	2.63831	7.54988	4073212261312	31.97103	48.85001	11.07020
7.05660	3.44066	7.11778	2020-07-31 17:56:17	1008979	1.00000	800	6.59764	safari	10.15852	40.42390	6.97522	53.39350	140.49996	10.40748	38.08749	9.37789	208	768	0.69559	4.70207	6845686802951	49.82014	65.87615	9.64435
6.69850	3.66168	8.96421	2018-11-06 20:28:55	1168742	0.00000	1024	4.16235	chrome	8.97932	43.44729	4.92615	50.30492	105.87981	7.87661	41.06181	9.45259	1302	lower	0.37256	7.46119	4226522408957	38.46429	53.06453	8.86642
9.56566	0.20072	8.86888	2021-11-21 18:38:13	1385916	1.00000	800	10.79004	chrome	9.18231	66.46230	7.93819	41.07614	47.43078	4.62348	47.11217	9.20684	1167	768	0.10714	8.25698	4100941782662	40.23851	65.58304	4.75406
6.45215	5.82062	6.88469	2020-01-01 10:35:44	1320007	0.00000	800	6.71443	chrome	7.68765	56.02854	9.24226	52.53337	134.80808	10.97958	32.06508	11.45804	802	768	0.58573	12.11495	8206845218842	26.15594	41.22090	9.41660
7.36905	1.68899	7.90594	2022-02-13 08:34:05	1065651	1.00000	1024	8.79022	firefox	10.55919	51.76751	9.86844	42.92198	245.35363	8.58837	41.06582	10.89663	999	800	1.94034	6.16785	0624309876915	37.54752	49.75666	10.74078
8.87608	2.37343	8.11339	2023-01-09 06:28:11	1094698	0.00000	higher	9.20744	chrome	8.81551	43.96453	5.98644	52.85319	43.42832	5.83320	40.94360	8.97416	2090	1080	0.07765	7.43522	8158011018193	54.99608	74.43531	4.17985
8.46766	5.49786	7.11711	2023-07-08 19:04:50	1157493	1.00000	1024	7.01612	chrome	8.58215	42.75536	7.70486	40.61877	205.67977	8.29425	70.22137	8.53925	557	1024	0.07434	8.83749	6257090713165	48.24140	72.07834	5.52748
4.87896	6.29627	7.13983	2020-01-04 21:29:04	117563	0.00000	800	4.20094	mobile	4.45451	47.63409	7.69410	31.95905	125.31608	10.96767	45.93600	7.51182	530	1080	0.11885	6.99646	9130149513695	46.59900	37.36623	7.02184
5.90496	2.58813	6.87659	2020-02-29 17:02:29	1087817	0.00000	1024	6.98070	chrome	6.66988	56.31921	7.92450	45.20733	173.06135	10.44826	65.05757	10.35860	1202	1080	1.11251	10.37555	2665018813257	27.37889	43.11704	10.15599
7.06824	0.23678	7.53630	2021-12-18 16:51:12	567715	1.00000	1920	7.04457	safari	10.11450	48.03775	10.23776	52.62134	142.11480	11.63703	39.97573	10.03582	1704	768	1.39241	6.40726	6597726748216	35.88489	52.34737	10.40057
6.95702	1.35375	8.39415	2022-08-15 06:44:04	425294	1.00000	1920	6.50300	chrome	9.32687	45.59953	8.66309	18.61258	133.39970	10.19966	63.62032	8.99012	490	1080	0.85447	5.65524	5766563342241	59.57087	63.14780	9.83457
11.19088	2.49196	7.89661	2023-06-18 06:40:41	1471713	1.00000	1024	9.07055	chrome	10.90539	34.43869	6.76118	50.21130	130.32978	6.64250	26.62403	7.64419	1823	1024	0.05459	8.70810	7689804146836	36.13524	44.89695	3.86196
8.79207	4.41698	8.35296	2021-08-04 20:26:37	1276424	1.00000	800	8.36542	edge	9.65042	26.11174	8.60167	44.08683	231.01867	8.81902	35.19421	9.92136	1752	lower	0.23716	10.71184	3015103848753	42.21478	39.15606	8.29454
6.64117	3.42683	7.86159	2022-10-04 04:58:19	367451	1.00000	1280	6.22773	edge	8.09022	43.58383	7.33550	53.67692	203.51775	9.40075	57.05124	7.63334	1639	1080	1.13305	4.99625	2143945268727	57.10717	49.00303	10.19532
6.17100	4.76064	5.97494	2021-08-14 19:00:31	635271	0.00000	lower	4.45425	chrome	6.52616	51.91641	6.33176	39.91999	176.32715	9.28838	28.87096	6.61873	601	800	0.30070	5.54217	9845279515029	55.64763	35.12472	8.55597
7.37485	0.49167	6.97935	2020-08-03 08:58:02	125906	1.00000	1024	7.57488	edge	8.65084	62.18936	7.24977	53.24697	121.38132	7.97870	53.37845	8.97705	421	600	0.34657	6.75367	4290215895492	46.77549	72.01836	8.80727
7.52370	2.62793	7.18585	2020-11-24 03:36:07	457850	1.00000	higher	9.90757	safari	11.14533	48.12969	6.74366	61.38891	93.64473	7.90329	46.46337	12.35030	1318	600	4.50172	7.56179	7007838351666	42.44767	60.59128	11.61707
4.85882	4.64682	6.06664	2020-01-07 18:58:59	182928	0.00000	800	5.40429	chrome	6.66527	61.60227	9.12692	46.30028	108.45928		34.47538	10.47300	826	higher	2.58694	8.74706	0795657062654	38.83065	61.47213	11.03946
11.85089	5.09515	6.14222	2021-04-06 14:35:36	657426	1.00000	lower	11.86517	firefox	12.46745	46.50709	7.91100	40.28286	129.08145	5.77860	51.27758	9.22318	2222	800	0.28864	10.51067	7263062841377	50.86481	60.06270	8.44605
6.60967	3.31541	10.48416	2023-04-30 06:10:55	1394763	0.00000	1024	3.93723	opera	6.85020	35.00045	9.27662	46.89167	78.11045	11.22549	42.41260	6.08300	1864	600	0.11623	5.72109	2531994787076	39.70002	49.58995	7.63182
6.72146	5.70381	9.65105	2022-03-20 22:10:14	1421232	1.00000	1024	5.46583	edge	9.42057	57.66160	7.91923	51.01063	184.85482	8.48262	70.08580	9.70805	1476	1024	1.12508	6.71609	7217584631534	29.62768	63.64328	10.16983
9.62733	0.45346	7.92888	2022-07-24 02:51:07	396842	1.00000	1024	10.36303	edge	10.33782	64.15235	8.42798	60.74131	116.92797	6.20766	37.01150	10.62593	2203	768	0.17403	10.83990	6618343409080	42.38955	57.20546	7.53963
6.70782	9.28259	8.07077	2021-02-17 02:06:08	575804	1.00000	1280	6.16802	edge	9.34090	65.12053	8.15459	49.67063	146.05272	8.15598	44.42610	10.77396	1156	768	3.09274	8.81962	2479507795432	61.26467	57.69649	11.22324
6.91152	1.04974	8.57350	2019-04-02 11:23:10	716251	1.00000	1280	5.44844	chrome	10.22458	48.13868	8.37790	59.68510	143.44578	11.80175	54.80697	9.65599	2113	1080	0.74039	5.86762	7881458323384	48.51842	58.13798	9.64954
6.89607	2.01073	9.85984	2020-12-28 09:02:30	53548	1.00000	1920	6.08584	chrome	8.93958	46.88190	7.48869	47.11492	148.02941	8.49254	15.96624	9.66145	1893	lower	0.81508	7.63607	5639561563478	50.50121	44.19462	9.81116
6.84448	1.95195	7.94605	2019-04-22 05:32:17	183601	1.00000	1280	6.06624	firefox	9.65177	65.40376	7.27280	59.21241	124.17495	9.85858	47.58755	10.12197	1850	800	1.36237	7.30923	6660190072382	60.49896	55.20024	10.38043
10.43946	3.66954	7.54008	2022-05-30 15:08:50	1061488	1.00000	1024	10.20141	safari	10.40406	50.83664	9.31462	45.51004	171.51009	5.99230	34.75836	9.35448	1211	768	0.02871	10.51806	8510962640708	61.16659	42.87350	6.09680
5.51659	12.02624	8.28142	2020-10-13 09:28:26	1017190	0.00000	1280	6.57853	edge	4.30918	39.03778	9.67972	47.84584	57.87117	10.62462	39.35636	6.28456	836	600	0.83458	6.69905	9976718787360	27.10481	58.95432	9.82334
6.98589	1.64673		2021-01-24 21:14:16	188366	1.00000	1024	6.03308	edge	9.10719	40.39619	6.62194	97.56169	173.43632	8.82932	59.12145	9.61280	69	1080	0.58378	7.41259	4677135872206	62.19247	47.82307	9.47209
5.78833	0.40935	9.08679	2020-01-12 04:57:33	156514	0.00000	800	9.08808	chrome	7.85800	47.71542	8.76653	32.31820	163.39648	13.39731	68.55197	11.34920	578	800	4.03757	8.59655	1122200292784	28.81376	67.92241	11.49176
5.95616	7.46411	8.29833	2021-05-15 08:26:46	810041	0.00000	1280	7.86157	chrome	6.19064	44.39658	7.00518	45.94414	200.52677	10.27117	68.02488	10.25499	2313	600	0.26060	9.73420	0625751359346	48.87918	55.27361	8.52181
8.03926	4.54599	8.07156	2021-07-13 08:12:34	368046	0.00000	800	7.07554	chrome	5.60673	46.91487	7.18259	44.59982	178.41900	9.19958	66.71079	4.07921	1925	768	0.54745	7.73433	8552687486377	43.71648	55.81394	9.29848
7.41502	0.45148	6.09123	2020-10-07 13:44:03	707360	1.00000	higher	6.91151	firefox	9.19990	52.81289	8.83784	48.87139	105.16768	8.35536	44.32715	9.28427	807	1080	0.19057	6.52818	1153456498934	46.51544	23.83172	8.15214
9.62470	2.53432	7.25100	2019-02-18 23:12:58	1104514	1.00000	1024	9.53553	mobile	9.85121	75.53270	8.59224	33.83717	245.22694	7.28779	60.56115	9.10782	1198	600	0.04302	8.89424	5605244078164	42.49214	57.53849	5.62570
6.20133	5.33274	8.05091	2021-02-09 23:51:39	897721	0.00000	1024	6.50032	firefox	5.93363	49.13747	7.12661	37.83947	186.82748	8.20444	46.14638	8.15807	81	1024	1.08805	8.85803	3337546609495	46.67676	56.31060	10.13537
4.56700	3.38639	9.17945	2021-03-17 03:51:26	1292436	0.00000	800	4.78442	mobile	3.37205	36.36714	5.71911	59.95986	83.63997	6.81023	45.07361	7.70309	104	1080	0.17404	7.81698	4095086893314	35.38957	39.75537	7.87490
12.16319	1.65436	6.90361	2021-06-07 02:00:49	1300741	1.00000	1024	14.25088	edge	12.33038	77.35735	5.70109	39.63057	194.47148	2.68687	26.36313	9.79031	2335	higher	0.06979	8.53328	3076751856750	54.53137	46.11741	5.26662
6.94798	4.17540	7.88972	2020-04-17 22:00:06	1203284	1.00000	lower	7.65348	mobile	7.36688	45.69927	8.57018	67.50652	182.40568	7.34698	49.52249	10.80028	1540	1080	0.08910	10.13668	7882408204760	59.04700	61.01068	6.40486
6.58446	4.55289	7.90298	2020-12-06 18:11:51	381938	1.00000	higher	5.23485	edge	10.08276	49.60106	9.98642	64.18205	84.74786	10.17350	45.04637	9.83168	294	768	1.75480	5.72740	6350653022596	31.72140	19.17327	10.62880
7.35879	2.86470	7.94766	2019-09-13 06:14:58	67846	0.00000	lower	7.38796	chrome	5.79006	60.50821	6.86750	58.69785	167.53074	10.16403	52.80870	5.78718	336	600	0.23271	7.25125	4704373082774	53.51000	70.33006	7.92406
6.12265	5.88602	7.97473	2020-12-12 03:29:35	667191	0.00000	800	4.82204	other	4.67615	20.90428	6.92370	35.90616	175.95161	6.29896	62.95526	8.35728	1355	800	0.14261	11.46804	1691303564321	57.43286	76.32313	7.46484
7.55104	2.94868	8.65139	2023-08-03 16:16:14	876407	1.00000	1280	6.65474	chrome	9.89560	56.67004	8.89544	40.26175	199.52384	10.25049	35.84373	10.19731	2203	768	0.16936	7.75629	2072703391028	59.45700	51.07947	8.04567
7.68436	3.44886	9.58465	2021-10-25 09:12:20	427212	1.00000	1024	6.92942	firefox	10.85069	53.98626	10.03359	70.71330	163.99325	11.21582	38.09554	10.36853	698	1080	0.14190	6.12741	2256868859269	56.01230	60.41670	7.69433
4.33355	6.70657	7.38513	2019-03-31 22:25:27	1238098	0.00000	1024	6.12524	other	5.25655	52.25736	8.21937	42.37860	233.14581	10.78665	38.72511	9.39730	1433	800	2.34206	7.22178	8280407070949	59.04298	63.92089	10.93225
7.80957	0.11718	9.03651	2020-02-25 04:23:51	1376553	1.00000	800	8.84478	opera	10.18013	49.75966	8.32299	37.02798	173.94143	9.77203	64.40567	10.31491	1003	600	0.32868	6.64250	8453012156913	57.61201	47.96220	8.77470
5.43005	0.64724	8.73192	2021-03-07 04:51:35	1002082	0.00000	lower	4.37791	mobile	5.31392	50.95374	9.37408	39.81973	145.53864	7.77179	41.18081	8.32677	1740	600	1.15821	9.58924	9168493362904	66.05469	32.48516	10.18222
8.18859	2.79285	7.25807	2019-11-12 16:25:20	394861	0.00000	1280	8.18553	firefox	9.77475	54.99639	6.67498	40.19001	60.55386	10.99211	62.12780	11.42429	298	768	2.19806	13.15867	8162566793955	46.38045	65.12687	10.86182
5.10756	3.09065	7.89530	2021-07-15 12:52:03	1001262	0.00000	1920	7.72301	firefox	4.79781	50.82604	6.19825	39.73722	155.56900	10.71503	13.40712	7.53729	740	1080	1.57733	5.86869	5821487351196	17.49062	52.56226	10.51354
7.67136	0.90359	9.01025	2019-10-14 06:39:14	1083011	1.00000	lower	8.54216	safari	10.72203	68.98094	8.89637	30.61272	119.35729	11.68311	31.73304	10.37299	174	1024	0.55124	5.96220	9456784371231	37.70963	37.41715	9.32583
5.71293	5.24647	7.25775	2021-03-04 18:17:02	825242	1.00000	1920	4.84101	safari	6.73994	64.83516	9.09681	16.16432	201.76154	9.52398	52.67120	9.53440	1851	lower	2.00498	9.97288	6025410132459	26.51590	51.39492	10.79194
4.20444	8.71597	7.73863	2019-07-27 03:46:22	696566	0.00000	lower	2.40477	chrome	6.07891	48.47691	8.29845	52.54824	194.72705	12.81634	40.88567	8.67818	620	600	0.73135	6.46884	9171534238922	38.62898	44.03255	9.67201
7.18060	0.12449	7.79008	2020-06-13 04:21:00	1210006	1.00000	1366	7.81213	chrome	10.07390	25.27681	8.24896	52.70737	140.31360	8.89547	72.44804	10.70703	468	higher	1.75326	7.10590	8394866107907	77.57980	43.85194	10.64294
8.12029	1.92265	7.61585	2020-04-23 20:01:49	93841	1.00000	lower	11.84993	chrome	9.76459	39.86278	7.19418	49.82041	139.72428	4.74340	52.29064	13.41290	1468	1080	0.60884	11.45704	8761626622855	55.54817	56.07845	9.48813
5.79245	7.23082	8.29670	2021-08-17 21:29:40	1469108	0.00000	1280	8.10792	firefox	5.58907	40.70316	8.83693	38.28952	196.99209	9.97540	53.06094	8.32440	497	1024	1.06231	7.39337	7278588958126	73.81762	62.59985	10.13026
6.51448	2.19673	9.54286	2020-01-23 19:58:21	1219767	1.00000	1920	5.28910	edge	10.57645	38.21792	6.76949	44.31225	94.88621	10.97391	35.72003	9.34280	1213	1024	2.19084	3.63112	3460892930835	46.81378	50.27602	10.87816
6.46043	3.64168	7.28812	2019-03-31 14:18:23	1239748	0.00000	1024	5.41366	mobile	6.64811	69.01118	7.17809	47.00399	17.72706	9.94900	62.52960	6.30735	211	800	0.60350	5.54789	2534319363252	41.05147	61.02692	9.51264
7.79373	4.97258	9.33527	2021-01-29 22:44:03	1417911	0.00000	1280	11.38234	opera	9.37178	39.30281	8.21192	49.67230	51.75154	14.00710	63.43291	13.02939	1194	1080	0.83969	12.94033	5328305884893	66.26639	63.29334	9.82945
5.35632	9.33101	8.16380	2019-03-30 19:05:52	129326	0.00000	1024	6.39545	chrome	4.62952	49.63288	8.30687	44.46780	151.28581	12.16562	65.02841	8.18122	1000	lower	0.07465	7.40995	4532529733115	50.18205	43.89086	6.05325
5.57082	6.06388	8.18368	2021-10-16 22:10:49	476478	0.00000	1366	5.38267	opera	7.42874	66.19104	7.23295	57.91461	84.13809	10.87702	68.88062	11.29915	655	800	1.37843	10.84748	0446527363745	30.82772	73.13753	10.38689
6.48586	3.58341	7.30882	2022-05-27 09:27:53	691200	1.00000	1024	7.20934	chrome	6.88979	47.45500	6.96339	58.36330	171.10083	8.13134	62.28747	10.38105	1911	1024	0.14078	9.41866	3754668871980	51.13402	40.02990	6.66611
7.58967	0.98199	7.92273	2021-03-20 00:07:40	290416	1.00000	1366	7.43855	edge	9.15392	61.89952	8.57821	60.33508	92.18825	8.73650	49.38101	9.21685	1867	higher	0.16299	6.59382	4543780775479	52.97446	44.16668	7.85483
6.56329	5.92108	9.47238	2023-02-15 23:35:30	1041823	0.00000	1366	4.35718	edge	8.49310	56.40762	6.53563	67.16251	56.45545	10.26382	58.79145	7.38602	2258	1024	3.85174	5.84414	3648065885520	31.40048	50.32545	11.44831
5.52359	12.43046	8.51650	2020-04-27 07:01:12	255208	0.00000	1280	7.81325	chrome	4.29689	39.24713	7.94593	39.95989	57.12853	10.93888	54.48617	8.01061	2276	higher	0.23622	8.29062	3028888863187	45.26904	48.51596	8.43465
5.35036	4.25323	9.42571	2022-03-10 01:28:15	876114	0.00000	1920	4.97655	edge	6.25795	73.23851	8.71545	28.46081	158.24895	9.26072	41.96867	8.21912	980	lower	0.20287	5.51354	7456313919301	57.60445	29.74844	8.12394
10.98392	1.67301	9.13270	2020-01-03 22:41:58	368243	1.00000	1366	10.92988	chrome	10.63763	32.62998	5.98066	45.82125	150.58861	5.22113	17.25893	8.07882	2214	1024	0.06576	7.98590	1095839143126	37.23849	41.18288	4.81053
6.09789	6.07412	7.50691	2021-09-02 23:13:41	882652	0.00000	1024	3.89116	edge	5.97900	56.30191	8.66377	46.55240	170.40125	10.61578	44.07040	5.63550	104	1080	0.12419	4.48570	2815181235541	52.93321	63.40258	6.91885
6.91610	1.94374	7.47512	2022-09-11 12:23:24	240112	1.00000	lower	6.44674	edge	9.69850	67.76588	8.01466	34.11589	164.65348	9.87106	24.02792	9.22310	753	768	1.03661	5.21393	5422229697031	55.91361	38.77246	10.07880
7.20214	2.09685	7.60293	2021-11-15 16:25:58	734544	1.00000	800	5.63741	firefox	11.56622	35.30911	7.59429	72.53254	226.68060	10.12751	14.58172	10.75129	1469	768	0.33498	4.98815	2832571915135	57.35576	51.15549	8.83081
7.29146	0.91010	8.63840	2022-07-26 01:32:21	484498	1.00000	1366	8.64653	edge	11.48541	55.51017	8.00830	48.63551	162.47233	11.33405	47.78126	11.64204	22	768	3.88051	6.28526	3979766375257	65.05113	83.87928	11.46418
8.61940	7.03425	7.04749	2022-01-08 04:31:57	636898	1.00000	1920	10.66353	other	10.01867	48.02096	9.55873	34.31566	188.83863	6.07176	47.08179	11.77044	1719	768	0.62011	10.89100	3801210071128	45.78464	53.81055	9.53908
9.57297	1.94183	8.28825	2022-03-09 07:21:37	556002	1.00000	1024	9.71498	chrome	10.17471	64.53401	8.67096	33.29874	142.00532	6.58132	45.89891	9.89469	2394	800	0.09408	9.58658	1929376923647	46.75849	44.81583	6.35820
10.27403	3.15744	9.04158	2020-06-27 00:58:19	941050	1.00000	1920	10.52044	firefox	10.94830	50.89171	7.26568	69.01928	117.39140	5.59934	50.54557	10.16529	1436	1024	0.24818	11.16806	4386576065145	34.33964	53.60165	8.43762
9.34272	4.26942	8.50016	2022-01-12 11:40:15	290490	1.00000	1920	10.92062	edge	9.69551	47.67146	7.40878	39.14150	36.30381	5.21031	41.66207	10.74470	1192	600	0.07685	9.82555	4011286920018	43.57714	45.62907	5.80755
7.44362	5.08615	8.52133	2022-08-27 22:24:38	343951	1.00000	1366	7.03503	edge	9.90255	29.26477	10.13180	61.12402	323.90255	8.59623	37.89952	10.22792	2071	600	0.31508	7.03241	6444602319841	57.10744	56.28405	8.60330
12.13988	3.72040	6.66626	2019-02-09 23:56:09	968870	1.00000	1024	10.09892	edge	11.74643	46.12044	8.78836	49.60923	174.06875	5.52047	43.86530	7.23592	111	768	0.10881	7.63394	0207177906641	66.28094	55.79760	2.61089
7.26449	11.08151	8.10825	2021-04-15 01:00:09	879723	1.00000	1366	5.69169	edge	9.28893	67.38389	7.77515	38.29937	213.32419	9.53098	29.58324	9.02619	1562	1080	0.17662	6.32239	9974732863671	36.95919	49.74286	7.67057
6.82320	4.30145	6.47997	2023-02-18 04:18:25	419909	0.00000	lower	8.19895	mobile	5.92176	46.19648	9.56805	56.58005	88.23386	9.09124	39.89360	7.22182	1037	1080	1.99832	8.39092	3038623716425	44.38110	51.89220	10.75331
6.21077	1.80962	8.65597	2022-02-07 17:48:35	691259	0.00000	1366	6.45338	edge	6.46665	59.81784	7.26439	67.03194	160.66765	9.96281	33.43916	6.98588	1608	lower	2.26366	6.22502	2571586576961	42.46400	67.10880	10.91559
6.54991	6.19150	9.51041	2020-05-21 07:12:45	909795	1.00000	1280	4.87553	chrome	8.69759	77.76615	8.89640	54.69679	58.32402	10.63645	63.30586	8.65467	484	lower	0.98098	6.59731	9321088362295	64.33555	61.75316	10.01980
6.92985	3.16741	7.23154	2022-05-09 16:56:23	797629	1.00000	1920	9.66461	chrome	7.75693	62.55089	7.90197	53.75196	159.20776	6.44315	51.56081	12.18767	1113	1080	0.15571	10.35466	4271650766219	34.20385	46.10965	7.24877
4.03640	1.71326	8.07468	2023-01-12 19:01:48	554933	0.00000	1920	5.31824	chrome	3.44308	66.10222	8.54050	60.80281	149.22403	8.21672	17.25813	7.57438	361	lower	0.41780	5.91765	5771361556936	54.84466	56.62292	9.06467
6.54869	2.79563	8.17413	2022-09-28 22:20:36	890183	1.00000	higher	5.06270	firefox	10.64340	58.09027	7.40035	50.77395	94.36442	8.22775	55.44771	10.46177	391	1080	1.85482	5.30882	0140650563118	29.94736	54.48179	10.69909
10.86739	2.47140	7.54225	2019-03-24 18:37:28	710944	1.00000	1920	12.00626	edge	10.95388	42.69425	8.01074	44.80701	141.16839	4.21785	33.09661	10.10399	430	lower	0.10226	10.84848	9445312576828	44.32320	48.84665	7.05345
6.18213	2.27529	8.60627	2021-01-06 14:42:29	1375073	1.00000	1280	6.46833	edge	6.67229	65.66958	7.70323	31.04642	38.89988	9.33524	17.79359	7.34457	1200	600	12.72198	7.17666	9473482774669	37.48107	51.14830	12.66069
6.19078	1.89443	7.86697	2021-09-17 17:35:04	467217	0.00000	1280	6.23368	chrome	7.41633	47.62012	8.87276	34.60202	142.55906	10.53728	45.27621	11.63263	1352	lower	0.32381	12.08830	9847390425744	43.03513	67.96185	8.77309
6.95960	1.58637	8.97842	2020-04-17 10:19:28	615779	1.00000	higher	5.42710	edge	11.47985	70.33370	9.64663	48.74845	150.39310	11.27254	69.40962	12.41095	365	768	1.75194	8.96544	4807291649897	41.90394	55.58154	10.65828
6.38305	3.36115	7.33868	2020-09-06 05:33:00	68857	0.00000	1920	4.23580	chrome	7.33160	53.08430	8.15406	58.84488	96.90168	9.40641	76.85967	6.36441	818	1024	0.73525	4.84554	4564559227074	34.89165	81.52125	9.72713
6.43065	5.93517	9.97040	2021-10-11 15:06:53	563591	0.00000	higher	6.99087	other	4.53140	48.39256	9.66545	37.93076	168.11859	6.31887	36.36587	8.25169	1620	lower	0.10667	10.22963	7070471825849	61.22759	73.06264	6.42968
5.55572	6.69060	7.36798	2020-01-04 15:43:54	878553	0.00000	1024	6.50433	chrome	5.03525	43.27182	7.60678	61.39325	50.74522	8.79960	50.29454	9.01116	1835	lower	0.26741	9.43072	8209422139158	28.46880	68.08475	8.55006
9.90844	0.74298	9.49489	2022-09-20 15:34:02	65934	1.00000	800	7.94649	safari	9.59689	51.10093	6.83067	66.49477	232.85980	7.64500	60.05389	7.59525	445	600	0.10317	9.40584	0010731678515	28.09217	50.20538	6.18941
6.44849	3.01089	6.84576	2022-10-13 08:56:45	576122	0.00000	1920	8.89965	edge	5.90489	61.14083	9.18377	38.97372	99.54927	9.45849	33.46617	10.01779	934	1080	0.14251	10.16204	2267107016534	65.75572	51.58644	7.62079
8.90563	4.86371	7.75037	2021-01-13 23:29:41	719590	0.00000	1366	7.60056	other	7.10891	30.55250	8.15018	46.88515	215.45887	8.88981	52.06879	4.30570	2027	600	0.63143	7.55309	9933385763509	80.01824	63.95298	9.61546
7.22431	1.08423	7.25766	2023-03-02 13:21:01	981437	0.00000	1366	7.43037	chrome	5.53098	40.13540	9.05661	44.69576	49.27799	9.93083	69.63494	5.23139	1548	1080	0.17476	5.99979	6542248728680	61.51979	53.29496	7.59170
6.81858	11.11543	7.34217	2022-07-30 18:04:03	889777	1.00000	1366	5.45355	edge	11.03787	66.99350	9.95197	41.38754	146.30596	12.36506	59.20480	9.56161	1777	600	0.83455	3.70083	9309801049005	37.75486	35.34045	9.88893
6.78671	6.12433	8.61324	2018-09-29 07:48:12	1285822	1.00000	1024	8.24745	chrome	8.82484	66.28565	7.88046	58.37693	149.61915	6.47104	17.34926	10.56038	2475	600	11.14041	8.42057	2475785447889	44.38202	53.97269	12.52241
7.24565	1.23198	8.92229	2021-02-18 11:23:18	253268	0.00000	800	8.23406	edge	8.29472	38.17999	8.07250	45.22210	163.78414	10.68078	53.88059	10.76990	1625	1080	0.98414	11.26046	9989935876670	51.26700	48.36808	10.06059
7.36219	3.62141	7.68071	2020-02-28 20:07:57	745534	0.00000	lower	7.21473	firefox	7.01055	78.74247	7.54883	40.35604	98.86169	8.49596	20.80407	9.57342	1976	1024	0.35219	12.03750	7997430241475	43.23756	41.49440	8.70260
6.39589	4.05893	8.90597	2019-02-10 22:53:05	1367713	1.00000	1366	5.06306	other	7.96342	59.45321	8.74594	50.13704	289.63653	11.47228	53.41510	7.85082	1368	1080	2.01225	6.59977	6073541401395	21.98059	61.00602	10.78084
6.59885	4.22888	6.60791	2021-05-12 15:23:51	284810	0.00000	1366	5.62540	mobile	7.09429	44.42470	7.58325	43.11075	124.30337	9.26887	57.92278	10.61796	1377	768	0.49922	12.92102	5769163188844	62.10901	47.82222	9.24243
9.64566	1.01615	6.06358	2023-07-17 07:49:45	1012101	1.00000	1366	10.18761	firefox	10.16418	31.88758	9.39049	45.90911	130.02030	6.15841	41.38105	10.39866	1276	768	0.14730	10.92866	7752511063496	40.97399	74.68186	7.38597
7.09049	6.21442	7.70911	2021-01-23 08:28:05	958765	0.00000	1920	7.44460	safari	9.70836	56.97801	6.33957	44.78353	78.42108	12.27347	52.13117	12.55849	1366	1024	2.95873	12.54587	9979976840938	56.52757	38.18707	11.17903
7.54019	12.79870	9.17101	2020-10-27 08:38:27	423083	1.00000	1280	9.33223	chrome	10.65266	51.82349	7.06042	31.42246	266.33500	10.21412	53.83969	11.61154	85	768	2.56222	7.99726	1883584066421	34.86499	35.22543	11.03972
