product_ean	code	store_name	location
6916272187810	GE	Kobuleti	Asia/Tbilisi
4247487477499	IT	Ariccia	Europe/Rome
3127847941321	TL	Maliana	Asia/Dili
0722953097103	US	Lexington	America/New_York
1774685762063	PH	Santa Catalina	Asia/Manila
0210419763322	CF	Carnot	Africa/Bangui
8463989029684	IN	Kundla	Asia/Kolkata
4981468334738	US	Utica	America/New_York
8605707616541	CA	Sherwood Park	America/Edmonton
4311810749123	HR	Split	Europe/Zagreb
0741568294547	MM	Dawei	Asia/Yangon
0966486979608	ES	Talavera de la Reina	Europe/Madrid
5023384052910	NE	Mirriah	Africa/Niamey
1060214620400	IN	Rajaori	Asia/Kolkata
0012235362433	PL	Ustka	Europe/Warsaw
5012526649880	NZ	Gisborne	Pacific/Auckland
7851583230505	BR	Palmeira	America/Sao_Paulo
6564861397708	MA	Azrou	Africa/Casablanca
2521951735752	GB	Viewpark	Europe/London
2426960230611	IT	San Giuliano Milanese	Europe/Rome
6550480265146	US	Visitacion Valley	America/Los_Angeles
3233808938917	KG	Jalal-Abad	Asia/Bishkek
5692343731359	ID	Randudongkal	Asia/Jakarta
9805871934437	JP	Ina	Asia/Tokyo
0122259480331	ES	Novelda	Europe/Madrid
9499837323894	VU	Port-Vila	Pacific/Efate
5835875511673	NL	Hardenberg	Europe/Amsterdam
2204812284513	GB	Hartley	Europe/London
7495945034761	BR	Altamira	America/Santarem
5409473113500	RU	Mikhaylovka	Europe/Volgograd
1668314800090	IN	Osmanabad	Asia/Kolkata
0247747398469	RU	Naro-Fominsk	Europe/Moscow
6627684574876	AR	Aguilares	America/Argentina/Tucuman
1508543453660	IT	Novara	Europe/Rome
5855787787461	BR	Itacoatiara	America/Manaus
0582176177040	BE	Mouscron	Europe/Brussels
7085860790813	IN	Moga	Asia/Kolkata
6281850749590	GB	High Wycombe	Europe/London
7611701813474	GB	Southsea	Europe/London
9424285492403	ID	Kudus	Asia/Jakarta
8068428647414	US	Keene	America/New_York
4111222799651	ES	Gernika-Lumo	Europe/Madrid
2489133201061	CA	Sainte-Catherine	America/Toronto
0385804367567	DZ	Frenda	Africa/Algiers
4276023545446	US	Port Richmond	America/New_York
4869421039909	UA	Artsyz	Europe/Kiev
4077679976970	NG	Igbara-Odo	Africa/Lagos
0226004733441	SD	Ar Ruseris	Africa/Khartoum
1129558557305	FR	Bobigny	Europe/Paris
4905976199528	US	Muskogee	America/Chicago
6331123796285	IT	Cordenons	Europe/Rome
7532892053695	US	Independence	America/Chicago
8837436472086	IN	Hungund	Asia/Kolkata
9140513657818	BR	Nova Xavantina	America/Cuiaba
3245689550652	DE	Neuburg an der Donau	Europe/Berlin
2774218969036	AR	Pontevedra	America/Argentina/Buenos_Aires
6929279677734	CN	Zhoushan	Asia/Shanghai
6072413290624	IT	Ventimiglia	Europe/Rome
8802136374770	CU	Boyeros	America/Havana
2938164270039	PK	Kot Addu	Asia/Karachi
4434581836110	IT	Volla	Europe/Rome
2967025982828	RU	Saraktash	Asia/Yekaterinburg
4256870281537	CO	Honda	America/Bogota
7993345966304	RU	Yeysk	Europe/Moscow
5808191284521	ES	Talavera de la Reina	Europe/Madrid
7183558626786	US	Nutley	America/New_York
1088089361990	DE	Kirchlengern	Europe/Berlin
2958302740200	RU	Tavda	Asia/Yekaterinburg
8970198906304	DZ	Frenda	Africa/Algiers
4532390314024	RU	Naro-Fominsk	Europe/Moscow
6819016160400	US	Norco	America/Los_Angeles
8710255452456	BE	Denderleeuw	Europe/Brussels
7937223676749	IT	Montecchio Maggiore-Alte Ceccato	Europe/Rome
7845072972175	PK	Sillanwali	Asia/Karachi
3591621891780	CZ	Karlovy Vary	Europe/Prague
2308664014073	FR	Montpellier	Europe/Paris
1962266999940	US	Kent	America/Los_Angeles
0362239363074	LY	Ajdabiya	Africa/Tripoli
9109877825950	IN	Patti	Asia/Kolkata
9632697716721	RU	Likhobory	Europe/Moscow
6701401687053	CN	Dongfeng	Asia/Shanghai
8810641379784	GB	Rhosllanerchrugog	Europe/London
3500616548226	LK	Dehiwala-Mount Lavinia	Asia/Colombo
1555405952465	IT	Malnate	Europe/Rome
8321555884405	MX	San Lorenzo Acopilco	America/Mexico_City
7589443335946	RO	Sector 6	Europe/Bucharest
7289308210424	IL	Ramla	Asia/Jerusalem
4360596708794	IN	Osmanabad	Asia/Kolkata
5062580720797	RU	Krymsk	Europe/Moscow
9662780457248	TR	Patnos	Europe/Istanbul
4765288221955	JP	Shimotoda	Asia/Tokyo
4546036286798	RU	Kachkanar	Asia/Yekaterinburg
7350486926114	PH	Sorsogon	Asia/Manila
9763475101719	ID	Pameungpeuk	Asia/Jakarta
8294036675475	PL	Brzeg	Europe/Warsaw
2842596139256	FR	Saint-Omer	Europe/Paris
8470487458281	ES	Tudela	Europe/Madrid
2938031053253	GM	Farafenni	Africa/Banjul
5061527853949	DZ	Boumerdas	Africa/Algiers
7385320693327	US	Covington	America/New_York
8138342556267	US	Palm Desert	America/Los_Angeles
0094564681744	PK	Larkana	Asia/Karachi
2297877703341	FI	Espoo	Europe/Helsinki
0857853256517	US	Thomasville	America/New_York
6674891203303	PT	Custoias	Europe/Lisbon
1240516583492	MG	Sakaraha	Indian/Antananarivo
0201578427743	MX	Paracho de Verduzco	America/Mexico_City
2480700187764	US	North Tustin	America/Los_Angeles
0855892779202	JP	Sasayama	Asia/Tokyo
2598745128267	UA	Polohy	Europe/Zaporozhye
9396347345333	ES	Tudela	Europe/Madrid
0081676866336	DZ	Ksar Chellala	Africa/Algiers
7036977024056	US	Sterling	America/New_York
7742951391549	IN	Robertsonpet	Asia/Kolkata
5902013833710	IT	Bisceglie	Europe/Rome
9966007690778	US	Mechanicsville	America/New_York
0057574419141	GB	Hartley	Europe/London
1628422959608	IN	Jais	Asia/Kolkata
8577130199109	PK	Naushahra Virkan	Asia/Karachi
8632994484126	RE	Saint-Denis	Indian/Reunion
9507357344753	EG	Juhaynah	Africa/Cairo
4015555569540	MM	Kyaikto	Asia/Yangon
1173877381936	FI	Tornio	Europe/Helsinki
4661379243724	IT	Ragusa	Europe/Rome
5519286073219	ES	Baza	Europe/Madrid
0813902608935	AF	Sar-e Pul	Asia/Kabul
3844942030155	CN	Pucheng	Asia/Shanghai
8103537783377	MX	Oaxaca	America/Mexico_City
8334665596137	IT	Cordenons	Europe/Rome
7404451148732	CN	Beidao	Asia/Shanghai
7632383514961	BR	Itaperuna	America/Sao_Paulo
0875184244362	GB	Lymington	Europe/London
3061304612211	IN	Robertsonpet	Asia/Kolkata
5179614729197	IN	Amreli	Asia/Kolkata
8380025856670	NG	Argungu	Africa/Lagos
5842621146881	RU	Valday	Europe/Moscow
7182774275112	DK	Frederiksberg	Europe/Copenhagen
1308956178415	BR	Imbituba	America/Sao_Paulo
4728325704378	DE	Aschaffenburg	Europe/Berlin
9737831308418	GM	Farafenni	Africa/Banjul
3250008804569	US	Camarillo	America/Los_Angeles
4845674433114	CN	Zhoushan	Asia/Shanghai
8807720350550	TL	Maliana	Asia/Dili
2809269964218	RU	Lesosibirsk	Asia/Krasnoyarsk
0256823552237	CZ	Karlovy Vary	Europe/Prague
0717398838589	FR	Le Chesnay	Europe/Paris
2176100286519	DE	Zeitz	Europe/Berlin
8642274682845	RU	Alatyr’	Europe/Moscow
3829701774723	US	New City	America/Chicago
9367704093525	BE	Houthalen	Europe/Brussels
7425494849912	PL	Ustka	Europe/Warsaw
8837007927762	PK	Mianwali	Asia/Karachi
2653310193894	TZ	Mwandiga	Africa/Dar_es_Salaam
6264539578919	NL	Barneveld	Europe/Amsterdam
9982509218555	US	Stockbridge	America/New_York
5653968560397	US	Westchester	America/Chicago
3384688594769	GH	Bibiani	Africa/Accra
2641358219072	JP	Komono	Asia/Tokyo
0737052908540	US	Thomasville	America/New_York
1772817455135	CA	Sainte-Catherine	America/Toronto
8506476994987	CG	Brazzaville	Africa/Brazzaville
3040206915989	ES	Puertollano	Europe/Madrid
9338157622358	RU	Bavly	Europe/Moscow
6134699263928	IN	Amreli	Asia/Kolkata
0034429583899	BR	Itacoatiara	America/Manaus
6183408227300	DE	Schwalmtal	Europe/Berlin
0712853656722	US	Dumont	America/New_York
9320205326592	CN	Xinzhou	Asia/Shanghai
0092581382330	US	Grand Forks	America/Chicago
9152456165558	IN	Kundla	Asia/Kolkata
6502134789829	BR	Recife	America/Recife
6365624768571	BE	Rixensart	Europe/Brussels
6900395025555	IT	Tortona	Europe/Rome
0116212953024	MX	Teziutlan	America/Mexico_City
6770104547339	US	Gates-North Gates	America/New_York
7851527004445	US	New City	America/Chicago
5371102179556	US	Covington	America/New_York
6445231510036	IT	Perugia	Europe/Rome
2912982189698	US	Sunnyside	America/Los_Angeles
3696689455469	DE	Korschenbroich	Europe/Berlin
4496483037880	IN	Barbil	Asia/Kolkata
7762152721969	CN	Dongdu	Asia/Shanghai
9757954358664	ID	Pameungpeuk	Asia/Jakarta
7876347409126	PE	Minas de Marcona	America/Lima
1859877474341	US	Watsonville	America/Los_Angeles
9374630677514	JP	Ueno-ebisumachi	Asia/Tokyo
6702406514061	BR	Rio Real	America/Bahia
3048946679321	US	Greenfield	America/Indiana/Indianapolis
5540097887238	GB	Exeter	Europe/London
0093476130081	US	Pottstown	America/New_York
7796179673901	US	Muskogee	America/Chicago
2519106445083	NG	Nkpor	Africa/Lagos
5960624948049	CN	Liaoyang	Asia/Shanghai
1086531820309	IT	Catania	Europe/Rome
8997516181236	DO	Santa Cruz de Barahona	America/Santo_Domingo
1662217057155	PR	Yauco	America/Puerto_Rico
7119758607188	BR	Muritiba	America/Bahia
6691623253948	DE	Walsrode	Europe/Berlin
7795379934560	JP	Nonoichi	Asia/Tokyo
1141585735723	BE	Gembloux	Europe/Brussels
5966948649518	ET	Arba Minch	Africa/Addis_Ababa
9012232705630	US	South Whittier	America/Los_Angeles
2846080489674	PH	Tupi	Asia/Manila
2290480623402	DE	Landshut	Europe/Berlin
0754863090905	CG	Brazzaville	Africa/Brazzaville
1534377437828	PH	Jagna	Asia/Manila
0092909287255	UA	Svatove	Europe/Zaporozhye
9847072782684	TN	El Alia	Africa/Tunis
0470393589749	GH	Tarkwa	Africa/Accra
3439909848845	BR	Alfenas	America/Sao_Paulo
5118651499434	BR	Barra dos Coqueiros	America/Maceio
8417477873488	IN	Kundla	Asia/Kolkata
2482051176824	DE	Trossingen	Europe/Berlin
5195533350113	VE	Ciudad Guayana	America/Caracas
2791703210183	AU	Willetton	Australia/Perth
4591727913392	CL	La Ligua	America/Santiago
8116061355873	FR	Valence	Europe/Paris
5076331885444	FR	Le Chesnay	Europe/Paris
8045994785658	US	Abilene	America/Chicago
5490000391430	IN	Gariadhar	Asia/Kolkata
1923949086760	NG	Igbara-Odo	Africa/Lagos
2688033142591	FR	Fontenay-aux-Roses	Europe/Paris
1785296486125	KR	Goyang-si	Asia/Seoul
7612243785670	MM	Dawei	Asia/Yangon
8070484276781	UA	Kherson	Europe/Kiev
3925795581343	RU	Buynaksk	Europe/Moscow
4903750056746	IN	Tiruppuvanam	Asia/Kolkata
9639305985784	ES	Villaquilambre	Europe/Madrid
4407468973345	US	Gates-North Gates	America/New_York
8400002765921	JP	Namerikawa	Asia/Tokyo
5543149899494	TH	Bang Ban	Asia/Bangkok
5340977154722	HT	Thomazeau	America/Port-au-Prince
0510838148893	AU	Wheelers Hill	Australia/Melbourne
4534628280682	FR	Talence	Europe/Paris
3394325807534	US	Venice	America/New_York
4055260206446	US	Hutchinson	America/Chicago
1744396366287	UA	Svatove	Europe/Zaporozhye
1645439900409	RU	Kachkanar	Asia/Yekaterinburg
0088586011757	RU	Yablonovskiy	Europe/Moscow
3547779088480	FR	Bron	Europe/Paris
6054529557365	IN	Amreli	Asia/Kolkata
2190145978475	VE	Ciudad Guayana	America/Caracas
7935727529400	DE	Oschatz	Europe/Berlin
7128583216052	IN	Barbil	Asia/Kolkata
6355662669930	IR	Nowshahr	Asia/Tehran
7687360674114	GB	Clacton-on-Sea	Europe/London
2171411119709	FR	Herblay	Europe/Paris
8156540120929	IT	Campobasso	Europe/Rome
1052951507793	AU	Carindale	Australia/Brisbane
3598511365390	CU	Corralillo	America/Havana
4858271682175	US	Lakewood	America/New_York
3068205312745	US	Collinwood	America/New_York
6814586523808	US	Dublin	America/New_York
2456012795409	IN	Sheoganj	Asia/Kolkata
0916399266784	PK	Sillanwali	Asia/Karachi
4947191520749	IN	Manjeri	Asia/Kolkata
4804758305242	US	Grand Forks	America/Chicago
0002054930807	AT	Sankt Peter	Europe/Vienna
2906221316716	SY	Tadmur	Asia/Damascus
5513904365052	MX	Heroica Matamoros	America/Matamoros
5107265053729	US	Encinitas	America/Los_Angeles
6805134451896	NG	Ilesa	Africa/Lagos
1058590194141	HK	Tsuen Wan	Asia/Hong_Kong
4115767717729	TR	Aksaray	Europe/Istanbul
4378603424759	IN	Periyakulam	Asia/Kolkata
1611217477104	US	Tupelo	America/Chicago
2895668054131	RU	Aykhal	Asia/Yakutsk
3907727195835	DE	Gifhorn	Europe/Berlin
5892843491719	CN	Huangshi	Asia/Shanghai
0067183034734	FR	Gonesse	Europe/Paris
9925329689839	AD	les Escaldes	Europe/Andorra
8975412070656	ET	Arba Minch	Africa/Addis_Ababa
8443963471371	CN	Hushitai	Asia/Shanghai
1623090050565	IN	Malaut	Asia/Kolkata
1821989600413	JP	Kamakura	Asia/Tokyo
1677835282216	PE	Iquitos	America/Lima
5185903727539	IN	Jashpurnagar	Asia/Kolkata
7287228002549	IN	Sambalpur	Asia/Kolkata
8914054570148	CI	Bonoua	Africa/Abidjan
4845990261309	BR	Canavieiras	America/Bahia
3224502615419	IT	Roseto degli Abruzzi	Europe/Rome
3321062395055	BR	Pato Branco	America/Sao_Paulo
3007977547252	CZ	Karlovy Vary	Europe/Prague
0158927071426	US	Fresno	America/Chicago
1116104236562	PH	Naga	Asia/Manila
5071076476773	CN	Jiangyan	Asia/Shanghai
7317363438931	AD	les Escaldes	Europe/Andorra
2248617691978	KG	Jalal-Abad	Asia/Bishkek
2810745408928	US	Opportunity	America/Los_Angeles
1264165688957	US	Bon Air	America/New_York
3833419387830	ID	Tarakan	Asia/Makassar
7181322456973	AU	Frankston South	Australia/Melbourne
2243939511447	RU	Buynaksk	Europe/Moscow
6117970368567	ID	Sukabumi	Asia/Jakarta
8313995692382	NI	Jinotepe	America/Managua
5511490534371	RU	Nikolayevsk-on-Amure	Asia/Vladivostok
4399176203404	BR	Sarandi	America/Sao_Paulo
4901075635257	MX	Jocotepec	America/Mexico_City
1098269827611	US	Bothell West	America/Los_Angeles
3216800040628	HR	Split	Europe/Zagreb
7662624564387	JP	Suzaka	Asia/Tokyo
2508851938506	FR	La Garenne-Colombes	Europe/Paris
0697344005831	IT	Novara	Europe/Rome
4991043352057	MG	Antanifotsy	Indian/Antananarivo
5046547971538	JP	Motomachi	Asia/Tokyo
5860881709738	CN	Danjiangkou	Asia/Shanghai
0415090805075	US	Camarillo	America/Los_Angeles
3188275800031	RU	Likhobory	Europe/Moscow
2273391509461	PE	Iquitos	America/Lima
3809959282997	PH	Talisay	Asia/Manila
4323189074164	GH	Mampong	Africa/Accra
3339668406037	RU	Kachkanar	Asia/Yekaterinburg
1255626461073	US	Nutley	America/New_York
2321417359801	ES	Amposta	Europe/Madrid
5594816509123	CO	Andes	America/Bogota
2134148574852	IT	Agrigento	Europe/Rome
4502489566207	US	Fort Washington	America/New_York
4269567640852	US	Middletown	America/New_York
9196637746655	TR	Serinhisar	Europe/Istanbul
0642507148276	NA	Okahandja	Africa/Windhoek
1646808713255	RU	Buynaksk	Europe/Moscow
8769327865335	TD	Mongo	Africa/Ndjamena
9762347385578	FR	Saint-Genis-Laval	Europe/Paris
1727200337468	VE	Tinaquillo	America/Caracas
5745999067256	JP	Hakodate	Asia/Tokyo
1775284104834	US	Fayetteville	America/New_York
4396912774662	HT	Croix-des-Bouquets	America/Port-au-Prince
1601292145814	MX	Guanajuato	America/Mexico_City
2136109802110	US	Toledo	America/New_York
2148027734879	IT	San Giuliano Milanese	Europe/Rome
2334289490497	DE	Dahlem	Europe/Berlin
2538146876640	CN	Liaoyang	Asia/Shanghai
0788319487384	CO	Villa del Rosario	America/Bogota
5886461232021	US	Lutz	America/New_York
0920195367460	GB	Chapletown	Europe/London
2757588235819	CA	Norfolk County	America/Toronto
4670722684237	AU	Maryborough	Australia/Brisbane
2743255892379	US	Lompoc	America/Los_Angeles
6783389606387	NL	Hoogezand	Europe/Amsterdam
2067986315663	RU	Kashira	Europe/Moscow
6782955946124	ID	Kudus	Asia/Jakarta
5706624566285	IE	An Muileann gCearr	Europe/Dublin
8674016506737	CO	San Carlos	America/Bogota
9967041830229	US	Kent	America/Los_Angeles
8290135885302	GB	Chapletown	Europe/London
2526991861263	LY	Ghat	Africa/Tripoli
6185313724851	RU	Arzamas	Europe/Moscow
7400530560273	BR	Aracaju	America/Maceio
1871037409208	FR	Elbeuf	Europe/Paris
8808112452364	GB	Barnet	Europe/London
3924481394366	JP	Karatsu	Asia/Tokyo
3262022294622	BG	Montana	Europe/Sofia
9322025413643	BY	Vitebsk	Europe/Minsk
2550751174164	CN	Dongdu	Asia/Shanghai
0604777912766	CZ	Most	Europe/Prague
9355752258911	IN	Bachhraon	Asia/Kolkata
2206264948197	DE	Kirchlengern	Europe/Berlin
1227640751027	IT	San Giuliano Milanese	Europe/Rome
5866762974547	JP	Ueno-ebisumachi	Asia/Tokyo
5552959653332	NZ	Timaru	Pacific/Auckland
3949046268449	ES	el Camp de l'Arpa del Clot	Europe/Madrid
5938600059713	KR	Sinhyeon	Asia/Seoul
0393240236781	DE	Wittenau	Europe/Berlin
6249325390432	CN	Heyuan	Asia/Shanghai
7577384732986	US	Pekin	America/Chicago
8376498090710	CA	Sherwood Park	America/Edmonton
1797099165879	ID	Randudongkal	Asia/Jakarta
5160848631875	ES	Jumilla	Europe/Madrid
0347215734338	TN	Siliana	Africa/Tunis
9227048691262	DE	Kirchlengern	Europe/Berlin
2642331413005	LY	Ghat	Africa/Tripoli
7637503051289	JM	New Kingston	America/Jamaica
2741523760351	IT	Montecchio Maggiore-Alte Ceccato	Europe/Rome
4716070613328	CN	Dongfeng	Asia/Shanghai
6766746489502	DE	Dahlem	Europe/Berlin
0467574758469	ID	Kediri	Asia/Jakarta
5630809389379	CA	Charlottetown	America/Halifax
8844358972648	US	Shreveport	America/Chicago
1238587192347	DJ	'Ali Sabieh	Africa/Djibouti
1014359166484	IN	Sambalpur	Asia/Kolkata
9468552260173	BR	Cabo	America/Recife
8736345153706	US	Brentwood Estates	America/Chicago
5647458522644	ES	Segundo Ensanche	Europe/Madrid
4988692466594	CA	Pointe-Claire	America/Toronto
5569251694833	NG	Olupona	Africa/Lagos
4047224729047	US	Gates-North Gates	America/New_York
5532539448244	AU	Griffith	Australia/Sydney
5815030331957	US	Sunnyside	America/Los_Angeles
0273751200733	TR	Serinhisar	Europe/Istanbul
4532507233583	IN	Tiruppuvanam	Asia/Kolkata
5196383496358	CU	Varadero	America/Havana
5846345689990	BR	Canavieiras	America/Bahia
2334086920951	SL	Freetown	Africa/Freetown
9548732746526	IN	Betamcherla	Asia/Kolkata
7239609224934	IT	Cordenons	Europe/Rome
6857407816888	DE	Gronau	Europe/Berlin
7711754981493	CD	Beni	Africa/Lubumbashi
5166956776811	FR	Dax	Europe/Paris
7587236947697	DE	Kirchlengern	Europe/Berlin
9063763408842	RU	Valday	Europe/Moscow
1487677582845	PA	Chilibre	America/Panama
4195127644124	PR	Yauco	America/Puerto_Rico
5384658724385	IT	Portogruaro	Europe/Rome
5710470600406	NG	Kafanchan	Africa/Lagos
9402587845141	FR	Bron	Europe/Paris
2805692999476	RU	Yeysk	Europe/Moscow
0730336548227	AR	Esperanza	America/Argentina/Cordoba
6377026099191	PL	Zgorzelec	Europe/Warsaw
1862522834414	AT	Floridsdorf	Europe/Vienna
0907310066873	ID	Pekanbaru	Asia/Jakarta
8803062326017	AU	Eastwood	Australia/Sydney
5937106393338	US	Pleasant Prairie	America/Chicago
3898605547139	KG	Jalal-Abad	Asia/Bishkek
4706591521202	IN	Alwaye	Asia/Kolkata
6813721797180	CN	Longgang	Asia/Shanghai
1809505796765	RU	Yablonovskiy	Europe/Moscow
6322876258199	US	Muskogee	America/Chicago
0858612849452	RU	Beryozovsky	Asia/Yekaterinburg
7134299802205	US	Muskogee	America/Chicago
5774135305273	FR	Bron	Europe/Paris
8869261446970	RU	Likhobory	Europe/Moscow
3993248723978	DE	Verl	Europe/Berlin
2727732387848	US	Deltona	America/New_York
9512024457964	TN	Beni Khiar	Africa/Tunis
6068452765803	VE	La Victoria	America/Caracas
8481255846636	CN	Heyuan	Asia/Shanghai
6513448825684	ES	San Fernando de Henares	Europe/Madrid
7524907155685	GB	Exeter	Europe/London
8275911274105	GB	Kingston upon Hull	Europe/London
3926456855926	PH	La Trinidad	Asia/Manila
9400534870819	AR	Aguilares	America/Argentina/Tucuman
9646323245660	MX	Oaxaca	America/Mexico_City
0825472770073	ES	Maspalomas	Atlantic/Canary
7708377756560	US	Greenville	America/Chicago
3543621551225	IN	Lal Bahadur Nagar	Asia/Kolkata
2295552506768	NZ	Gisborne	Pacific/Auckland
9274080044624	US	Cypress Hills	America/New_York
7138078743215	RU	Nikolayevsk-on-Amure	Asia/Vladivostok
1603465401635	MQ	Le Robert	America/Martinique
9343093529890	AR	Esperanza	America/Argentina/Cordoba
7075438816410	RU	Yeysk	Europe/Moscow
9023599868821	US	Punta Gorda Isles	America/New_York
3500268475383	TN	El Alia	Africa/Tunis
8351214968351	GB	Surbiton	Europe/London
3555366960026	GB	Gainsborough	Europe/London
8021195358129	BG	Smolyan	Europe/Sofia
0071035617792	CA	Beaconsfield	America/Toronto
5124673862712	US	Keizer	America/Los_Angeles
3920946381681	PH	Manaoag	Asia/Manila
6818340952347	VE	Ciudad Guayana	America/Caracas
7201138276883	US	Palestine	America/Chicago
2212526240503	PS	East Jerusalem	Asia/Hebron
6321940405002	CU	Varadero	America/Havana
9336932982598	JP	Motomachi	Asia/Tokyo
9597739728547	NZ	Timaru	Pacific/Auckland
9368496846375	CH	Onex	Europe/Zurich
0993448771079	GB	Rhosllanerchrugog	Europe/London
5752425993317	IN	Adra	Asia/Kolkata
2317316068630	RU	Ozersk	Asia/Yekaterinburg
6471214151859	US	San Juan	America/Chicago
9300150921646	IN	Hungund	Asia/Kolkata
5786324177912	US	Searcy	America/Chicago
8149811332992	NG	Kafanchan	Africa/Lagos
2344704418609	CA	Norfolk County	America/Toronto
2518362145294	CR	San Rafael	America/Costa_Rica
4572293858522	US	Belle Glade	America/New_York
8425415105843	BR	Caldas Novas	America/Sao_Paulo
3398539997654	US	Visitacion Valley	America/Los_Angeles
3274002063098	US	Aloha	America/Los_Angeles
8678068707005	US	Saratoga Springs	America/Denver
3576078290935	BR	Recife	America/Recife
3266879221503	IT	Ventimiglia	Europe/Rome
2375399253664	RU	Shushary	Europe/Moscow
9497949360431	CA	Norfolk County	America/Toronto
6002037542618	MK	Saraj	Europe/Skopje
7950084525438	CL	Chiguayante	America/Santiago
2179638348377	GB	East Dereham	Europe/London
4960198344958	US	Shreveport	America/Chicago
7050498171419	US	Westchester	America/Chicago
3759605234156	NO	Harstad	Europe/Oslo
2438413279740	US	Troutdale	America/Los_Angeles
9801933186752	GB	East Dereham	Europe/London
5501492560904	GB	Exeter	Europe/London
2200676516807	BR	Itaperuna	America/Sao_Paulo
3805373342170	PK	Khairpur Mir’s	Asia/Karachi
7224085368920	AO	Luena	Africa/Luanda
0019943824895	US	Jersey City	America/New_York
2345403040924	UZ	Parkent	Asia/Tashkent
6040245929104	US	Fairview Heights	America/Chicago
2874104205405	MY	Teluk Intan	Asia/Kuala_Lumpur
1517241079331	ES	Novelda	Europe/Madrid
0217752296456	DO	Santa Cruz de Barahona	America/Santo_Domingo
9124441954492	CL	Ovalle	America/Santiago
1612032228605	NG	Olupona	Africa/Lagos
6467267519890	ME	Budva	Europe/Podgorica
6198345424651	MQ	Le Robert	America/Martinique
7960644187402	PH	Jagna	Asia/Manila
8380586501750	CD	Kasangulu	Africa/Kinshasa
4052809759524	PT	Paredes	Europe/Lisbon
3736189950351	MX	Casa Blanca	America/Mexico_City
8729814455845	US	Vestavia Hills	America/Chicago
3249109935371	TH	Tak Bai	Asia/Bangkok
6870072615150	PT	Paredes	Europe/Lisbon
8317682871098	IN	Kashipur	Asia/Kolkata
1140057084796	BR	Barra dos Coqueiros	America/Maceio
5504266157355	RU	Zhukovka	Europe/Moscow
7624572438028	MX	Heroica Matamoros	America/Matamoros
7344483837986	IN	Saharsa	Asia/Kolkata
4560803559649	ID	Majene	Asia/Makassar
5992656523857	IT	Gorgonzola	Europe/Rome
7502896649019	KZ	Zaysan	Asia/Almaty
2056139674269	US	Redding	America/Los_Angeles
4244998477727	MX	Paracho de Verduzco	America/Mexico_City
4607227523495	US	Westchester	America/Chicago
7766772969022	JP	Motomachi	Asia/Tokyo
7017782956879	IN	Tiruppuvanam	Asia/Kolkata
9561648230224	US	Sterling	America/New_York
5199137969375	US	Independence	America/Chicago
0350683996351	DE	Neuburg an der Donau	Europe/Berlin
8280596534345	IN	Robertsonpet	Asia/Kolkata
8215649568459	ZA	Vryheid	Africa/Johannesburg
0855069370966	DE	Oberhausen	Europe/Berlin
4315314021716	IN	Bachhraon	Asia/Kolkata
2333743070138	US	Greenfield	America/Indiana/Indianapolis
6768080292572	TR	Serinhisar	Europe/Istanbul
0259107683696	BE	Mouscron	Europe/Brussels
1482147629242	CL	Ovalle	America/Santiago
5942371418051	SO	Baki	Africa/Mogadishu
4572539132713	US	Independence	America/Chicago
1394359101983	BR	Guaraciaba do Norte	America/Fortaleza
6804472449619	US	Stockbridge	America/New_York
6884481797758	IN	Calangute	Asia/Kolkata
4539124925815	AR	Esperanza	America/Argentina/Cordoba
9465403080768	IN	Deoli	Asia/Kolkata
8758319207895	ES	San Juan de Aznalfarache	Europe/Madrid
4604088882693	US	Murray	America/Chicago
6938350584113	US	Newburgh	America/New_York
3961586751656	RU	Nikolayevsk-on-Amure	Asia/Vladivostok
7308577938553	US	Huntley	America/Chicago
8292480023156	AU	Nowra	Australia/Sydney
8310299252854	IN	Dombivli	Asia/Kolkata
8551799212362	YE	Ataq	Asia/Aden
3335989484693	FR	Colomiers	Europe/Paris
7788996834375	US	Brenham	America/Chicago
9486968982113	TH	Damnoen Saduak	Asia/Bangkok
2445878495165	FR	Quimper	Europe/Paris
1553821748068	ME	Budva	Europe/Podgorica
4840359219229	IT	Tortona	Europe/Rome
2064167886721	NG	Argungu	Africa/Lagos
1168813773432	BR	Lagarto	America/Maceio
4310208397427	IN	Kangayam	Asia/Kolkata
7531101813594	GH	Mampong	Africa/Accra
7653671246470	RE	Saint-Denis	Indian/Reunion
1355725565204	US	Collinwood	America/New_York
9622451061624	MW	Salima	Africa/Blantyre
2461029734594	NG	Lagos	Africa/Lagos
3090730886408	RU	Malakhovka	Europe/Moscow
5373421846898	EE	Narva	Europe/Tallinn
0222542303924	IN	Jais	Asia/Kolkata
4496467348650	ES	el Camp de l'Arpa del Clot	Europe/Madrid
1236605192638	MZ	Maxixe	Africa/Maputo
0234521758731	RU	Severodvinsk	Europe/Moscow
7422061437961	SE	Boo	Europe/Stockholm
8521742962842	DE	Reutlingen	Europe/Berlin
3295786866958	LY	Ghat	Africa/Tripoli
4985195066177	BR	Curitiba	America/Sao_Paulo
2871116490157	PT	Ponta Delgada	Atlantic/Azores
3881994101228	US	Kahului	Pacific/Honolulu
9388000876841	CF	Carnot	Africa/Bangui
6097382780259	US	Searcy	America/Chicago
6352691669283	ES	Gandia	Europe/Madrid
5167358685473	FR	Talence	Europe/Paris
1757805348828	IR	Nowshahr	Asia/Tehran
